id;station_code;maintenance_id;equipment_id;work_type;usage;description;maintenance_date
4854;NGPTS;NGPTS-2;ZZ-NGPTS-2020;Penggantian;;00000;2020-11-22
4855;NGPTS;NGPTS-2;ZZ-NGPTS-2020-2;Penggantian;;00000;2020-11-22
4856;NGPTS;NGPTS-2;;Pemasangan;;00000;2020-11-22
4857;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4858;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4859;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4860;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4861;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4862;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4863;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4864;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4865;NGPTS;NGPTS-2;;Perbaikan;;00000;2020-11-22
4866;NGPTS;NGPTS-3;ZZ-NGPTS-2022;Penggantian;;00000;2022-10-30
4867;NGPTS;NGPTS-3;ZZ-NGPTS-2022-2;Penggantian;;00000;2022-10-30
4868;NGPTS;NGPTS-3;ZZ-NGPTS-2022-3;Penggantian;;00000;2022-10-30
4869;NGPTS;NGPTS-3;ZZ-NGPTS-2022-4;Penggantian;;00000;2022-10-30
4870;NGPTS;NGPTS-3;CIS-NGPTS-2022;Penggantian;;00000;2022-10-30
4871;NGSBB;NGSBB-1;ZZ-NGSBB-2019;Penggantian;;00000;2019-08-20
4872;NGSBB;NGSBB-1;CIS-NGSBB-2019;Penggantian;;00000;2019-08-20
4873;NGSBB;NGSBB-1;;Lain-lain;;00000;2019-08-20
4874;NGSBB;NGSBB-2;ZZ-NGSBB-2020;Penggantian;;00000;2020-11-16
4875;NGSBB;NGSBB-2;D-NGSBB-2020;Penggantian;;00000;2020-11-16
4876;NGSBB;NGSBB-2;ZZ-NGSBB-2020-2;Penggantian;;00000;2020-11-16
4877;NGSBB;NGSBB-2;ZZ-NGSBB-2020-3;Penggantian;;00000;2020-11-16
4878;NGSBB;NGSBB-3;ZZ-NGSBB-2022;Penggantian;;00000;2022-10-08
4879;NGSBB;NGSBB-3;CIS-NGSBB-2022;Penggantian;;00000;2022-10-08
4880;NGSBB;NGSBB-3;ZZ-NGSBB-2022-2;Penggantian;;00000;2022-10-08
4881;NGSBB;NGSBB-3;ZZ-NGSBB-2022-3;Penggantian;;00000;2022-10-08
4882;NGSBB;NGSBB-3;D-NGSBB-2022;Penggantian;;00000;2022-10-08
4883;NGSBB;NGSBB-3;;Lain-lain;;00000;2022-10-08
4884;NGSBB;NGSBB-3;ZZ-NGSBB-2022-4;Penggantian;;00000;2022-10-08
4885;NGSBB;;ZZ-NGSBB-2022-5;Penggantian;;00000;2022-11-08
4886;NGTAS;NGTAS-1;SA-NGTAS-2018;Penggantian;;00000;2018-08-31
4887;NGTAS;NGTAS-1;;Perbaikan;;00000;2018-08-31
4888;NGTAS;NGTAS-2;ZZ-NGTAS-2020;Penggantian;;00000;2020-12-08
4889;NGTAS;NGTAS-2;;Lain-lain;;00000;2020-12-08
4890;NGTAS;NGTAS-2;ZZ-NGTAS-2020-2;Penggantian;;00000;2020-12-08
4891;NGTAS;NGTAS-2;ZZ-NGTAS-2020-3;Penggantian;;00000;2020-12-08
4892;NGTAS;NGTAS-2;CIS-NGTAS-2020;Penggantian;;00000;2020-12-08
4893;NGTAS;NGTAS-2;;Lain-lain;;00000;2020-12-08
4894;NGTAS;NGTAS-3;ZZ-NGTAS-2022;Penggantian;;00000;2022-10-20
4895;NGTAS;NGTAS-3;ZZ-NGTAS-2022-2;Penggantian;;00000;2022-10-20
4896;NGTAS;NGTAS-3;CIS-NGTAS-2022;Penggantian;;00000;2022-10-20
4897;NGTAS;NGTAS-3;ZZ-NGTAS-2022-3;Penggantian;;00000;2022-10-20
4898;NGTAS;NGTAS-3;;Lain-lain;;00000;2022-10-20
4899;NGTBJ;NGTBJ-2;ZZ-NGTBJ-2019;Penggantian;;00000;2019-04-14
4900;NGTBJ;NGTBJ-2;ZZ-NGTBJ-2019-2;Penggantian;;00000;2019-04-14
4901;NGTBJ;NGTBJ-2;;Perbaikan;;00000;2019-04-14
4902;NGTBJ;NGTBJ-2;;Perbaikan;;00000;2019-04-14
4903;NGTBJ;NGTBJ-2;;Perbaikan;;00000;2019-04-14
4904;NGTBJ;NGTBJ-2;;Perbaikan;;00000;2019-04-14
4905;NGTBJ;NGTBJ-2;;Perbaikan;;00000;2019-04-14
4906;NGTBJ;NGTBJ-2;ZZ-NGTBJ-2019-3;Penggantian;;00000;2019-04-14
4907;NGTBJ;NGTBJ-3;ZZ-NGTBJ-2020;Penggantian;;00000;2020-03-13
4908;NGTBJ;NGTBJ-3;ZZ-NGTBJ-2020-2;Penggantian;;00000;2020-03-13
4909;NGTBJ;NGTBJ-3;ZZ-NGTBJ-2020-3;Penggantian;;00000;2020-03-13
4910;NGTBJ;NGTBJ-3;ZZ-NGTBJ-2020-4;Penggantian;;00000;2020-03-13
4911;NGTBJ;NGTBJ-3;ZZ-NGTBJ-2020-5;Penggantian;;00000;2020-03-13
4912;NGTBJ;NGTBJ-4;ZZ-NGTBJ-2022;Penggantian;;00000;2022-08-23
4913;NGTBJ;NGTBJ-4;;Pembersihan;;00000;2022-08-23
4914;NGTBJ;NGTBJ-4;;Pembersihan;;00000;2022-08-23
4915;NGTBJ;NGTBJ-4;ZZ-NGTBJ-2022-2;Penggantian;;00000;2022-08-23
4916;NGTBJ;NGTBJ-4;ZZ-NGTBJ-2022-3;Penggantian;;00000;2022-08-23
4917;NGTBJ;NGTBJ-4;CIS-NGTBJ-2022;Penggantian;;00000;2022-08-23
4918;NGTBJ;NGTBJ-4;;Lain-lain;;00000;2022-08-23
4919;NGTBJ;NGTBJ-4;;Lain-lain;;00000;2022-08-23
4920;NGTTJ;NGTTJ-1;ZZ-NGTTJ-2019;Penggantian;;00000;2019-07-06
4921;NGTTJ;NGTTJ-1;;Perbaikan;;00000;2019-07-06
4922;NGTTJ;NGTTJ-1;;Perbaikan;;00000;2019-07-06
4923;NGTTJ;NGTTJ-1;;Perbaikan;;00000;2019-07-06
4924;NGTTJ;NGTTJ-1;;Perbaikan;;00000;2019-07-06
4925;NGTTJ;NGTTJ-2;;Perbaikan;;00000;2021-10-19
4926;NGTTJ;NGTTJ-2;;Lain-lain;;00000;2021-10-19
4927;NGTTJ;NGTTJ-2;;Pembersihan;;00000;2021-10-19
4928;NGTTJ;NGTTJ-2;ZZ-NGTTJ-2021;Penggantian;;00000;2021-10-19
4929;NGTTJ;NGTTJ-2;ZZ-NGTTJ-2021-2;Penggantian;;00000;2021-10-19
4930;NGTTJ;NGTTJ-2;ZZ-NGTTJ-2021-3;Penggantian;;00000;2021-10-19
4931;NGTTJ;NGTTJ-2;ZZ-NGTTJ-2021-4;Penggantian;;00000;2021-10-19
4932;NGTTJ;NGTTJ-2;ZZ-NGTTJ-2021-5;Penggantian;;00000;2021-10-19
4933;NGTTJ;NGTTJ-2;ZZ-NGTTJ-2021-6;Penggantian;;00000;2021-10-19
4934;NGTTJ;NGTTJ-2;;Lain-lain;;00000;2021-10-19
4935;NGTTJ;NGTTJ-2;ZZ-NGTTJ-2021-7;Penggantian;;00000;2021-10-19
4936;NGTTJ;NGTTJ-2;ZZ-NGTTJ-2021-8;Penggantian;;00000;2021-10-19
4937;NGTTJ;NGTTJ-2;;Lain-lain;;00000;2021-10-19
4938;NGTTJ;NGTTJ-3;;Pembersihan;;00000;2022-07-26
4939;NGTTJ;NGTTJ-3;;Pembersihan;;00000;2022-07-26
4940;NGTTJ;NGTTJ-3;;Lain-lain;;00000;2022-07-26
4941;NGTTJ;NGTTJ-3;;Lain-lain;;00000;2022-07-26
4942;NGTTJ;NGTTJ-3;;Lain-lain;;00000;2022-07-26
4943;NGYTJ;NGYTJ-1;ZZ-NGYTJ-2021;Penggantian;;00000;2021-11-10
4944;NGYTJ;NGYTJ-1;ZZ-NGYTJ-2021-2;Penggantian;;00000;2021-11-10
4945;NGYTJ;NGYTJ-1;ZZ-NGYTJ-2021-3;Penggantian;;00000;2021-11-10
4946;NGYTJ;NGYTJ-1;;Lain-lain;;00000;2021-11-10
4947;NGYTJ;NGYTJ-1;ZZ-NGYTJ-2021-4;Penggantian;;00000;2021-11-10
4948;NGYTJ;NGYTJ-1;ZZ-NGYTJ-2021-5;Penggantian;;00000;2021-11-10
4949;NGYTJ;NGYTJ-1;ZZ-NGYTJ-2021-6;Penggantian;;00000;2021-11-10
4950;NGYTJ;NGYTJ-1;;Relokasi;;00000;2021-11-10
4951;NGYTJ;NGYTJ-1;;Pembersihan;;00000;2021-11-10
4952;NGYTJ;NGYTJ-1;;Lain-lain;;00000;2021-11-10
4953;NGYTJ;NGYTJ-2;ZZ-NGYTJ-2022;Penggantian;;00000;2022-09-11
4954;NGYTJ;NGYTJ-2;ZZ-NGYTJ-2022-2;Penggantian;;00000;2022-09-11
4955;NGYTJ;NGYTJ-2;;Pemasangan;;00000;2022-09-11
4956;NGYTJ;NGYTJ-2;;Perbaikan;;00000;2022-09-11
4957;NGYTJ;NGYTJ-2;;Pemasangan;;00000;2022-09-11
4958;NGYTJ;NGYTJ-2;;Perbaikan;;00000;2022-09-11
4959;NGYTJ;NGYTJ-2;;Perbaikan;;00000;2022-09-11
4960;NGYTJ;NGYTJ-2;;Perbaikan;;00000;2022-09-11
4961;NGYTJ;NGYTJ-2;;Perbaikan;;00000;2022-09-11
4962;NJM01;NJM01-1;ZZ-NJM01-2021;Penggantian;;00000;2021-10-10
4963;NJM01;NJM01-1;;Lain-lain;;00000;2021-10-10
4964;NJM01;NJM01-2;ZZ-NJM01-2022;Penggantian;;00000;2022-10-26
4965;NJM01;NJM01-2;ZZ-NJM01-2022-2;Penggantian;;00000;2022-10-26
4966;NJM01;NJM01-2;ZZ-NJM01-2022-3;Penggantian;;00000;2022-10-26
4967;NJM02;NJM02-1;ZZ-NJM02-2022;Penggantian;;00000;2022-10-23
4968;NJM02;NJM02-1;ZZ-NJM02-2022-2;Penggantian;;00000;2022-10-23
4969;NJM02;NJM02-1;ZZ-NJM02-2022-3;Penggantian;;00000;2022-10-23
4970;NJM02;NJM02-1;CIS-NJM02-2022;Penggantian;;00000;2022-10-23
4971;NJM02;NJM02-1;ZZ-NJM02-2022-4;Penggantian;;00000;2022-10-23
4972;NJM02;NJM02-1;;Pembersihan;;00000;2022-10-23
4973;NJM02;NJM02-1;;Lain-lain;;00000;2022-10-23
4974;NJM03;NJM03-1;ZZ-NJM03-2022;Penggantian;;00000;2022-10-29
4975;NJM03;NJM03-1;ZZ-NJM03-2022-2;Penggantian;;00000;2022-10-29
4976;NJM03;NJM03-1;ZZ-NJM03-2022-3;Penggantian;;00000;2022-10-29
4977;NJM03;NJM03-1;ZZ-NJM03-2022-4;Penggantian;;00000;2022-10-29
4978;NJM03;NJM03-1;ZZ-NJM03-2022-5;Penggantian;;00000;2022-10-29
4979;NJM04;NJM04-1;;Perbaikan;;00000;2022-10-24
4980;NJM04;NJM04-1;ZZ-NJM04-2022;Penggantian;;00000;2022-10-24
4981;NJM04;NJM04-1;ZZ-NJM04-2022-2;Penggantian;;00000;2022-10-24
4982;NJM04;NJM04-1;ZZ-NJM04-2022-3;Penggantian;;00000;2022-10-24
4983;NJM04;NJM04-1;;Perbaikan;;00000;2022-10-24
4984;NJM05;NJM05-1;;Perbaikan;;00000;2022-10-21
4985;NJM05;NJM05-1;ZZ-NJM05-2022;Penggantian;;00000;2022-10-21
4986;NJM05;NJM05-1;ZZ-NJM05-2022-2;Penggantian;;00000;2022-10-21
4987;NJM05;NJM05-1;ZZ-NJM05-2022-3;Penggantian;;00000;2022-10-21
4988;NJM05;NJM05-1;ZZ-NJM05-2022-4;Penggantian;;00000;2022-10-21
4989;NJM05;NJM05-1;;Perbaikan;;00000;2022-10-21
4990;NKA01;NKA01-1;ZZ-NKA01-2022;Penggantian;;00000;2022-10-09
4991;NKA01;NKA01-1;ZZ-NKA01-2022-2;Penggantian;;00000;2022-10-09
4992;NKA01;NKA01-1;CIS-NKA01-2022;Penggantian;;00000;2022-10-09
4993;NKA01;NKA01-1;ZZ-NKA01-2022-3;Penggantian;;00000;2022-10-09
4994;NKA01;NKA01-1;ZZ-NKA01-2022-4;Penggantian;;00000;2022-10-09
4995;NKA02;NKA02-1;ZZ-NKA02-2022;Penggantian;;00000;2022-10-12
4996;NKA02;NKA02-1;CIS-NKA02-2022;Penggantian;;00000;2022-10-12
4997;NKA02;NKA02-1;ZZ-NKA02-2022-2;Penggantian;;00000;2022-10-12
4998;NKA02;NKA02-1;ZZ-NKA02-2022-3;Penggantian;;00000;2022-10-12
4999;NKA02;NKA02-1;ZZ-NKA02-2022-4;Penggantian;;00000;2022-10-12
5000;NKA03;NKA03-1;ZZ-NKA03-2022;Penggantian;;00000;2022-10-15
5001;NKA03;NKA03-1;ZZ-NKA03-2022-2;Penggantian;;00000;2022-10-15
5002;NKA03;NKA03-1;ZZ-NKA03-2022-3;Penggantian;;00000;2022-10-15
5003;NKA03;NKA03-1;CIS-NKA03-2022;Penggantian;;00000;2022-10-15
5004;NKA03;NKA03-1;ZZ-NKA03-2022-4;Penggantian;;00000;2022-10-15
5005;NKA04;NKA04-1;;Pembersihan;;00000;2022-10-21
5006;NKA04;NKA04-1;;Perbaikan;;00000;2022-10-21
5007;NKA04;NKA04-1;;Perbaikan;;00000;2022-10-21
5008;NKA04;NKA04-1;ZZ-NKA04-2022;Penggantian;;00000;2022-10-21
5009;NKA04;NKA04-1;ZZ-NKA04-2022-2;Penggantian;;00000;2022-10-21
5010;NKA04;NKA04-1;ZZ-NKA04-2022-3;Penggantian;;00000;2022-10-21
5011;NKA04;NKA04-1;CIS-NKA04-2022;Penggantian;;00000;2022-10-21
5012;NKA05;NKA05-1;ZZ-NKA05-2022;Penggantian;;00000;2022-10-18
5013;NKA05;NKA05-1;ZZ-NKA05-2022-2;Penggantian;;00000;2022-10-18
5014;NKA05;NKA05-1;ZZ-NKA05-2022-3;Penggantian;;00000;2022-10-18
5015;NKA05;NKA05-1;CIS-NKA05-2022;Penggantian;;00000;2022-10-18
5016;NKA05;NKA05-1;ZZ-NKA05-2022-4;Penggantian;;00000;2022-10-18
5017;NKA06;NKA06-1;;Pembersihan;;00000;2022-10-12
5018;NKA06;NKA06-1;;Undefined;;00000;2022-10-12
5019;NKA06;NKA06-1;;Perbaikan;;00000;2022-10-12
5020;NKA06;NKA06-1;ZZ-NKA06-2022;Penggantian;;00000;2022-10-12
5021;NKA06;NKA06-1;CIS-NKA06-2022;Penggantian;;00000;2022-10-12
5022;NKA06;NKA06-1;ZZ-NKA06-2022-2;Penggantian;;00000;2022-10-12
5023;NKA06;NKA06-1;;Pemasangan;;00000;2022-10-12
5024;NKA06;NKA06-1;ZZ-NKA06-2022-3;Penggantian;;00000;2022-10-12
5025;NKA06;NKA06-1;ZZ-NKA06-2022-4;Penggantian;;00000;2022-10-12
5026;NKBBJ;NKBBJ-1;;Relokasi;;00000;2019-06-29
5027;NKBBJ;NKBBJ-1;ZZ-NKBBJ-2019;Penggantian;;00000;2019-06-29
5028;NKBBJ;NKBBJ-1;ZZ-NKBBJ-2019-2;Penggantian;;00000;2019-06-29
5029;NKBBJ;NKBBJ-1;ZZ-NKBBJ-2019-3;Penggantian;;00000;2019-06-29
5030;NKBBJ;NKBBJ-1;ZZ-NKBBJ-2019-4;Penggantian;;00000;2019-06-29
5031;NKBBJ;NKBBJ-1;;Perbaikan;;00000;2019-06-29
5032;NKBBJ;NKBBJ-2;ZZ-NKBBJ-2021;Penggantian;;00000;2021-10-21
5033;NKBBJ;NKBBJ-2;;Lain-lain;;00000;2021-10-21
5034;NKBBJ;NKBBJ-2;ZZ-NKBBJ-2021-2;Penggantian;;00000;2021-10-21
5035;NKBBJ;NKBBJ-2;ZZ-NKBBJ-2021-3;Penggantian;;00000;2021-10-21
5036;NKBBJ;NKBBJ-2;ZZ-NKBBJ-2021-4;Penggantian;;00000;2021-10-21
5037;NKBBJ;NKBBJ-2;ZZ-NKBBJ-2021-5;Penggantian;;00000;2021-10-21
5038;NKBBJ;NKBBJ-2;ZZ-NKBBJ-2021-6;Penggantian;;00000;2021-10-21
5039;NKBBJ;NKBBJ-2;;Lain-lain;;00000;2021-10-21
5040;NKBBJ;NKBBJ-2;;Lain-lain;;00000;2021-10-21
5041;NKBBJ;NKBBJ-2;;Perbaikan;;00000;2021-10-21
5042;NKBBJ;NKBBJ-2;CIS-NKBBJ-2021;Penggantian;;00000;2021-10-21
5043;NKBBJ;NKBBJ-2;;Lain-lain;;00000;2021-10-21
5044;NKBBJ;NKBBJ-3;;Lain-lain;;00000;2022-03-14
5045;NKBBJ;NKBBJ-3;;Lain-lain;;00000;2022-03-14
5046;NKBBJ;NKBBJ-3;ZZ-NKBBJ-2022;Penggantian;;00000;2022-03-14
5047;NKKNL;NKKNL-1;;Perbaikan;;00000;2019-09-14
5048;NKKNL;NKKNL-1;ZZ-NKKNL-2019;Penggantian;;00000;2019-09-14
5049;NKKNL;NKKNL-2;ZZ-NKKNL-2020;Penggantian;;00000;2020-08-04
5050;NKKNL;NKKNL-2;CIS-NKKNL-2020;Penggantian;;00000;2020-08-04
5051;NKKNL;NKKNL-2;ZZ-NKKNL-2020-2;Penggantian;;00000;2020-08-04
5052;NKKNL;NKKNL-2;;Perbaikan;;00000;2020-08-04
5053;NKKNL;NKKNL-3;ZZ-NKKNL-2022;Penggantian;;00000;2022-07-29
5054;NKKNL;NKKNL-3;CIS-NKKNL-2022;Penggantian;;00000;2022-07-29
5055;NKKNL;NKKNL-3;ZZ-NKKNL-2022-2;Penggantian;;00000;2022-07-29
5056;NKKNL;NKKNL-3;;Pemasangan;;00000;2022-07-29
5057;NKKNL;NKKNL-3;ZZ-NKKNL-2022-3;Penggantian;;00000;2022-07-29
5058;NKKNL;NKKNL-3;;Pemasangan;;00000;2022-07-29
5059;NKKNL;NKKNL-3;;Pemasangan;;00000;2022-07-29
5060;NKKNL;NKKNL-3;;Pemasangan;;00000;2022-07-29
5061;NKKNL;NKKNL-3;;Perbaikan;;00000;2022-07-29
5062;NKL01;NKL01-1;ZZ-NKL01-2021;Penggantian;;00000;2021-09-23
5063;NKL01;NKL01-1;ZZ-NKL01-2021-2;Penggantian;;00000;2021-09-23
5064;NKL01;NKL01-1;;Lain-lain;;00000;2021-09-23
5065;NKL01;NKL01-1;;Perbaikan;;00000;2021-09-23
5066;NKL01;NKL01-1;;Perbaikan;;00000;2021-09-23
5067;NKL01;NKL01-1;;Perbaikan;;00000;2021-09-23
5068;NKL01;NKL01-2;;Pembersihan;;00000;2022-10-09
5069;NKL01;NKL01-2;;Perbaikan;;00000;2022-10-09
5070;NKL01;NKL01-2;ZZ-NKL01-2022;Penggantian;;00000;2022-10-09
5071;NKL01;NKL01-2;ZZ-NKL01-2022-2;Penggantian;;00000;2022-10-09
5072;NKL01;NKL01-2;;Perbaikan;;00000;2022-10-09
5073;NKL02;NKL02-1;ZZ-NKL02-2021;Penggantian;;00000;2021-09-25
5074;NKL02;NKL02-1;ZZ-NKL02-2021-2;Penggantian;;00000;2021-09-25
5075;NKL02;NKL02-1;ZZ-NKL02-2021-3;Penggantian;;00000;2021-09-25
5076;NKL02;NKL02-1;;Undefined;;00000;2021-09-25
5077;NKL02;NKL02-1;;Perbaikan;;00000;2021-09-25
5078;NKL02;NKL02-1;;Perbaikan;;00000;2021-09-25
5079;NKL02;NKL02-1;;Perbaikan;;00000;2021-09-25
5080;NKL02;NKL02-2;;Pembersihan;;00000;2022-10-15
5081;NKL02;NKL02-2;;Perbaikan;;00000;2022-10-15
5082;NKL02;NKL02-2;;Pembersihan;;00000;2022-10-15
5083;NKL02;NKL02-2;;Perbaikan;;00000;2022-10-15
5084;NKL02;NKL02-2;ZZ-NKL02-2022;Penggantian;;00000;2022-10-15
5085;NKL02;NKL02-2;ZZ-NKL02-2022-2;Penggantian;;00000;2022-10-15
5086;NKL03;NKL03-1;;Undefined;;00000;2021-09-27
5087;NKL03;NKL03-1;;Lain-lain;;00000;2021-09-27
5088;NKL03;NKL03-1;;Lain-lain;;00000;2021-09-27
5089;NKL03;NKL03-1;ZZ-NKL03-2021;Penggantian;;00000;2021-09-27
5090;NKL03;NKL03-1;;Perbaikan;;00000;2021-09-27
5091;NKL03;NKL03-1;;Lain-lain;;00000;2021-09-27
5092;NKL03;NKL03-1;;Lain-lain;;00000;2021-09-27
5093;NKL03;NKL03-1;;Lain-lain;;00000;2021-09-27
5094;NKL03;NKL03-1;;Lain-lain;;00000;2021-09-27
5095;NKL03;NKL03-1;ZZ-NKL03-2021-2;Penggantian;;00000;2021-09-27
5096;NKL03;NKL03-1;;Perbaikan;;00000;2021-09-27
5097;NKL03;NKL03-2;;Pembersihan;;00000;2022-10-18
5098;NKL03;NKL03-2;;Perbaikan;;00000;2022-10-18
5099;NKL03;NKL03-2;ZZ-NKL03-2022;Penggantian;;00000;2022-10-18
5100;NKLLS;NKLLS-4;PB-NKLLS-2019-2;Penggantian;;00000;2019-09-23
5101;NKLLS;NKLLS-4;ZZ-NKLLS-2019-2;Penggantian;;00000;2019-09-23
5102;NKLLS;NKLLS-4;;Perbaikan;;00000;2019-09-23
5103;NKLLS;NKLLS-4;;Relokasi;;00000;2019-09-23
5104;NKLLS;NKLLS-4;;Perbaikan;;00000;2019-09-23
5105;NKLLS;NKLLS-4;;Perbaikan;;00000;2019-09-23
5106;NKLLS;NKLLS-4;;Perbaikan;;00000;2019-09-23
5107;NKLLS;NKLLS-4;;Perbaikan;;00000;2019-09-23
5108;NKLLS;NKLLS-5;;Relokasi;;00000;2020-11-29
5109;NKLLS;NKLLS-5;;Perbaikan;;00000;2020-11-29
5110;NKLLS;NKLLS-5;ZZ-NKLLS-2020-2;Penggantian;;00000;2020-11-29
5111;NKLLS;NKLLS-5;;Pembersihan;;00000;2020-11-29
5112;NKLLS;NKLLS-6;ZZ-NKLLS-2022-6;Penggantian;;00000;2022-07-21
5113;NKLLS;NKLLS-6;ZZ-NKLLS-2022-7;Penggantian;;00000;2022-07-21
5114;NKLLS;NKLLS-6;ZZ-NKLLS-2022-8;Penggantian;;00000;2022-07-21
5115;NKLLS;NKLLS-6;;Pemasangan;;00000;2022-07-21
5116;NKLLS;NKLLS-6;;Pemasangan;;00000;2022-07-21
5117;NKLLS;NKLLS-6;;Pemasangan;;00000;2022-07-21
5118;NKLLS;NKLLS-6;;Pemasangan;;00000;2022-07-21
5119;NKLLS;NKLLS-6;ZZ-NKLLS-2022-9;Penggantian;;00000;2022-07-21
5120;NKLLS;NKLLS-6;ZZ-NKLLS-2022-10;Penggantian;;00000;2022-07-21
5121;NKLLS;NKLLS-6;;Pemasangan;;00000;2022-07-21
5122;NKPBS;NKPBS-1;;Perbaikan;;00000;2018-07-13
5123;NKPBS;NKPBS-1;;Perbaikan;;00000;2018-07-13
5124;NKPBS;NKPBS-1;ZZ-NKPBS-2018;Penggantian;;00000;2018-07-13
5125;NKPBS;NKPBS-2;;Perbaikan;;00000;2020-08-21
5126;NKPBS;NKPBS-2;;Perbaikan;;00000;2020-08-21
5127;NKPBS;NKPBS-2;;Perbaikan;;00000;2020-08-21
5128;NKPBS;NKPBS-2;ZZ-NKPBS-2020;Penggantian;;00000;2020-08-21
5129;NKPBS;NKPBS-2;ZZ-NKPBS-2020-2;Penggantian;;00000;2020-08-21
5130;NKPBS;NKPBS-2;;Pemasangan;;00000;2020-08-21
5131;NKPBS;NKPBS-2;;Perbaikan;;00000;2020-08-21
5132;NKPBS;NKPBS-3;ZZ-NKPBS-2022;Penggantian;;00000;2022-10-11
5133;NKPBS;NKPBS-3;;Pemasangan;;00000;2022-10-11
5134;NKPBS;NKPBS-3;;Pemasangan;;00000;2022-10-11
5135;NKPBS;NKPBS-3;;Pemasangan;;00000;2022-10-11
5136;NKPBS;NKPBS-3;ZZ-NKPBS-2022-2;Penggantian;;00000;2022-10-11
5137;NKPBS;NKPBS-3;ZZ-NKPBS-2022-3;Penggantian;;00000;2022-10-11
5138;NKPBS;NKPBS-3;ZZ-NKPBS-2022-4;Penggantian;;00000;2022-10-11
5139;NKPBS;NKPBS-3;;Perbaikan;;00000;2022-10-11
5140;NKPBS;NKPBS-3;;Perbaikan;;00000;2022-10-11
5141;NKPBS;NKPBS-3;;Pemasangan;;00000;2022-10-11
5142;NKPBS;NKPBS-3;ZZ-NKPBS-2022-5;Penggantian;;00000;2022-10-11
5143;NKPBS;NKPBS-3;ZZ-NKPBS-2022-6;Penggantian;;00000;2022-10-11
5144;NKPBS;NKPBS-3;;Pemasangan;;00000;2022-10-11
5145;NKPBS;NKPBS-3;;Perbaikan;;00000;2022-10-11
5146;NKPTK;NKPTK-1;;Relokasi;;00000;2020-03-16
5147;NKPTK;NKPTK-2;SA-NKPTK-2021;Penggantian;;00000;2021-11-14
5148;NKPTK;NKPTK-2;ZZ-NKPTK-2021;Penggantian;;00000;2021-11-14
5149;NKPTK;NKPTK-2;ZZ-NKPTK-2021-2;Penggantian;;00000;2021-11-14
5150;NKPTK;NKPTK-2;;Pembersihan;;00000;2021-11-14
5151;NKPTK;NKPTK-2;;Perbaikan;;00000;2021-11-14
5152;NKPTK;NKPTK-2;;Perbaikan;;00000;2021-11-14
5153;NKPTK;NKPTK-3;ZZ-NKPTK-2022;Penggantian;;00000;2022-09-07
5154;NKPTK;NKPTK-3;;Perbaikan;;00000;2022-09-07
5155;NKPTK;NKPTK-3;;Perbaikan;;00000;2022-09-07
5156;NKPTK;NKPTK-3;;Pembersihan;;00000;2022-09-07
5157;NKPTK;NKPTK-3;;Perbaikan;;00000;2022-09-07
5158;NKPTK;NKPTK-3;;Perbaikan;;00000;2022-09-07
5159;NKPTK;NKPTK-3;;Perbaikan;;00000;2022-09-07
5160;NKPTS;NKPTS-1;;Relokasi;;00000;2019-08-01
5161;NKPTS;NKPTS-1;;Relokasi;;00000;2019-08-01
5162;NKPTS;NKPTS-1;;Perbaikan;;00000;2019-08-01
5163;NKPTS;NKPTS-1;;Relokasi;;00000;2019-08-01
5164;NKPTS;NKPTS-1;ZZ-NKPTS-2019;Penggantian;;00000;2019-08-01
5165;NKPTS;NKPTS-1;;Relokasi;;00000;2019-08-01
5166;NKPTS;NKPTS-1;CIS-NKPTS-2019;Penggantian;;00000;2019-08-01
5167;NKPTS;NKPTS-1;;Relokasi;;00000;2019-08-01
5168;NKPTS;NKPTS-1;;Relokasi;;00000;2019-08-01
5169;NKPTS;NKPTS-1;;Relokasi;;00000;2019-08-01
5170;NKPTS;NKPTS-1;;Relokasi;;00000;2019-08-01
5171;NKPTS;NKPTS-1;;Perbaikan;;00000;2019-08-01
5172;NKPTS;NKPTS-1;;Perbaikan;;00000;2019-08-01
5173;NKPTS;NKPTS-1;;Perbaikan;;00000;2019-08-01
5174;NKPTS;NKPTS-1;;Perbaikan;;00000;2019-08-01
5175;NKPTS;NKPTS-2;ZZ-NKPTS-2021;Penggantian;;00000;2021-09-09
5176;NKPTS;NKPTS-2;ZZ-NKPTS-2021-2;Penggantian;;00000;2021-09-09
5177;NKPTS;NKPTS-2;ZZ-NKPTS-2021-3;Penggantian;;00000;2021-09-09
5178;NKPTS;NKPTS-2;ZZ-NKPTS-2021-4;Penggantian;;00000;2021-09-09
5179;NKPTS;NKPTS-2;;Perbaikan;;00000;2021-09-09
5180;NKPTS;NKPTS-2;;Perbaikan;;00000;2021-09-09
5181;NKPTS;NKPTS-2;CIS-NKPTS-2021;Penggantian;;00000;2021-09-09
5182;NKPTS;NKPTS-2;;Pemasangan;;00000;2021-09-09
